step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
736,TRANSFER,2463.5481855684284,C0000219,77197.60792342106,74734.05973785263,M0000219,6263.719169754422,8727.26735532285,0,0
225,CASH_IN,31593.865772675104,C0000220,83560.87054582733,51967.00477315223,M0000220,95628.758533424,127222.62430609911,0,0
385,DEBIT,18755.304374449322,C0000221,80450.78776832267,61695.48339387335,M0000221,64755.52055042289,83510.82492487221,0,0
403,CASH_IN,16317.45427772869,C0000222,62119.3577611887,45801.90348346001,M0000222,95936.27732679462,112253.7316045233,0,0
638,CASH_IN,19336.454696435936,C0000223,28042.753505827823,8706.298809391887,M0000223,27227.451029594242,46563.90572603018,0,0
130,DEBIT,7875.481924736996,C0000224,73485.52058083777,65610.03865610078,M0000224,94651.58139508884,102527.06331982583,0,0
53,CASH_OUT,22366.53549507962,C0000225,3936.19417421287,0.0,M0000225,61212.514218709715,83579.04971378934,0,0
684,TRANSFER,11144.825229913782,C0000226,79815.24073104483,68670.41550113105,M0000226,81026.39661526223,92171.22184517601,0,0
730,TRANSFER,2688.6947762935133,C0000227,78022.75640665747,75334.06163036395,M0000227,17892.330271436997,20581.02504773051,0,0
672,PAYMENT,7680.405413343686,C0000228,67000.1113176478,59319.70590430411,M0000228,50011.03714578225,57691.442559125935,0,0
710,PAYMENT,12155.948645943721,C0000229,9792.544998557772,0.0,M0000229,56896.036608613635,69051.98525455735,1,0
416,PAYMENT,6234.507192157002,C0000230,99734.13355282976,93499.62636067276,M0000230,39285.44248202388,45519.94967418088,0,0
247,TRANSFER,2747.679287748763,C0000231,75640.91924009952,72893.23995235076,M0000231,25323.273521807987,28070.95280955675,0,0
439,CASH_OUT,340.27142842735515,C0000232,73480.68310078929,73140.41167236194,M0000232,90477.47414997828,90817.74557840564,0,0
203,TRANSFER,8295.687047447378,C0000233,6400.785252931151,0.0,M0000233,8505.888160508568,16801.575207955946,0,0
184,TRANSFER,15260.759015571843,C0000234,39870.51265728986,24609.753641718016,M0000234,15398.709110175558,30659.4681257474,0,0
123,TRANSFER,2250.716862991393,C0000235,8617.299964698144,6366.583101706751,M0000235,32051.05331318011,34301.7701761715,0,0
401,TRANSFER,823.8193019936839,C0000236,36103.70068090407,35279.88137891039,M0000236,91977.00014970593,92800.81945169962,0,0
294,CASH_OUT,1976.3649196043953,C0000237,57048.55543571834,55072.190516113944,M0000237,56421.03703009382,58397.40194969822,0,0
280,PAYMENT,4368.8192556324075,C0000238,87887.21883566152,83518.39958002912,M0000238,37317.36918309559,41686.18843872799,0,0
610,CASH_IN,1905.7823823567057,C0000239,28293.773299449687,26387.990917092982,M0000239,40267.82152174336,42173.60390410007,0,0
198,PAYMENT,4715.981436728033,C0000240,62341.465248227454,57625.48381149942,M0000240,83777.75924655632,88493.74068328436,0,0
511,PAYMENT,17033.899511568983,C0000241,16465.192234480564,0.0,M0000241,2677.9574589104627,19711.856970479446,0,0
144,CASH_IN,5554.454212261927,C0000242,35396.38569422241,29841.93148196048,M0000242,1133.9058234389631,6688.36003570089,0,0
609,TRANSFER,2252.25509765867,C0000243,94723.74752363327,92471.4924259746,M0000243,4608.469613493904,6860.724711152574,0,0
201,CASH_OUT,13725.099024302539,C0000244,74764.09155827315,61038.99253397062,M0000244,46920.50006196382,60645.59908626636,0,0
124,CASH_OUT,4169.353515589046,C0000245,54580.57641871717,50411.22290312813,M0000245,58124.93946081749,62294.292976406534,0,0
187,PAYMENT,686.9650441384057,C0000246,25169.67991561616,24482.714871477754,M0000246,62446.881050796364,63133.84609493477,0,0
326,CASH_IN,3455.5563241553727,C0000247,37970.52226438887,34514.965940233495,M0000247,73113.71244006197,76569.26876421734,0,0
464,DEBIT,5301.331591541133,C0000248,15669.33338525145,10368.001793710317,M0000248,18972.378660312905,24273.710251854038,0,0
349,TRANSFER,9108.651685522134,C0000249,35346.71930970609,26238.067624183954,M0000249,26228.46761531149,35337.11930083363,0,0
660,PAYMENT,13781.749381132544,C0000250,15063.282628719233,1281.533247586689,M0000250,24350.701595129965,38132.45097626251,0,0
403,CASH_OUT,1909.3493923532037,C0000251,79530.70330111143,77621.35390875822,M0000251,14917.209811066,16826.559203419205,0,0
346,CASH_IN,845.1259177539876,C0000252,8075.90899422882,7230.783076474832,M0000252,24439.55764036766,25284.683558121647,0,0
511,CASH_IN,383.480049147105,C0000253,18940.547980710508,18557.067931563404,M0000253,61365.264471683986,61748.74452083109,0,0
147,PAYMENT,6703.825687035282,C0000254,69116.6729780754,62412.84729104012,M0000254,36641.15937162426,43344.98505865954,0,0
148,DEBIT,7927.587812136264,C0000255,90251.67124205788,82324.08342992162,M0000255,76791.24369305908,84718.83150519534,0,0
711,CASH_OUT,2632.8540470030252,C0000256,96459.16097676018,93826.30692975715,M0000256,53641.879934306715,56274.73398130974,0,0
489,PAYMENT,2520.2879530783684,C0000257,83602.29167407767,81082.0037209993,M0000257,21203.91671167867,23724.20466475704,0,0
640,DEBIT,15421.400331635861,C0000258,21147.177636622495,5725.777304986634,M0000258,46738.20005833387,62159.600389969724,0,0
551,CASH_IN,12425.412831121592,C0000259,28571.128583204976,16145.715752083384,M0000259,59336.88025886747,71762.29308998906,0,0
338,TRANSFER,1328.0760778974293,C0000260,87075.2352998553,85747.15922195786,M0000260,86619.49714288175,87947.57322077919,0,0
641,CASH_OUT,7589.028069432417,C0000261,88933.29647441108,81344.26840497866,M0000261,83371.76000659971,90960.78807603213,0,0
473,CASH_OUT,4873.578510962464,C0000262,64065.31658201125,59191.738071048785,M0000262,42647.983551631565,47521.56206259403,0,0
151,DEBIT,837.4961952644592,C0000263,31364.109918687,30526.613723422543,M0000263,64767.5819097549,65605.07810501936,0,0
415,PAYMENT,2206.2727413625707,C0000264,22405.66630459767,20199.3935632351,M0000264,29780.47796657074,31986.750707933308,0,0
298,CASH_IN,976.8694938866832,C0000265,85228.26992627463,84251.40043238795,M0000265,63300.33094497643,64277.20043886311,0,0
611,DEBIT,1748.8941616475897,C0000266,20525.49984497558,18776.60568332799,M0000266,91279.24450292751,93028.1386645751,0,0
263,TRANSFER,4776.472627834391,C0000267,66180.4350682417,61403.96244040731,M0000267,62454.27696636147,67230.74959419586,0,0
144,TRANSFER,2352.1423657431556,C0000268,96795.33427341322,94443.19190767006,M0000268,30377.18374168553,32729.326107428686,0,0
346,TRANSFER,2504.8675764370078,C0000269,70529.13924997943,68024.27167354242,M0000269,64398.34233704885,66903.20991348586,0,0
624,DEBIT,3878.8116406277586,C0000270,25767.031316459754,21888.219675831995,M0000270,90275.46708329188,94154.27872391963,0,0
572,CASH_IN,456.3246280746324,C0000271,28250.590127444488,27794.265499369856,M0000271,13704.69307721639,14161.017705291022,0,0
2,CASH_OUT,6712.292529328759,C0000272,9289.47754209054,2577.1850127617818,M0000272,48244.69178954145,54956.98431887021,0,0
304,PAYMENT,2568.3945644107343,C0000273,68623.74899608121,66055.35443167048,M0000273,32105.0949935775,34673.489557988236,0,0
254,CASH_OUT,3273.4519513988143,C0000274,51843.568146379934,48570.11619498112,M0000274,24146.745389339165,27420.197340737977,0,0
652,CASH_IN,18306.26868366591,C0000275,20647.169953616707,2340.9012699507985,M0000275,39620.89762991427,57927.16631358018,0,0
453,CASH_OUT,2110.7696373346876,C0000276,22766.83005494301,20656.06041760832,M0000276,39396.804598114344,41507.57423544903,0,0
37,DEBIT,5223.73137045376,C0000277,902.4554767183113,0.0,M0000277,21043.29968932267,26267.03105977643,0,0
160,TRANSFER,2492.051052262283,C0000278,97841.93991066462,95349.88885840234,M0000278,40362.51285111213,42854.563903374416,0,0
9,CASH_IN,11234.934527323481,C0000279,82801.81855409314,71566.88402676967,M0000279,63373.18202824207,74608.11655556555,0,0
233,CASH_IN,9378.62799466869,C0000280,39416.99505282231,30038.36705815362,M0000280,2573.1965203749764,11951.824515043667,0,0
99,CASH_OUT,1382.8816622977922,C0000281,94608.98507940918,93226.10341711139,M0000281,98922.5212647984,100305.40292709619,0,0
659,DEBIT,5884.151141147728,C0000282,67711.99391544015,61827.842774292425,M0000282,29594.43249139082,35478.583632538546,0,0
208,CASH_OUT,336.9635972304238,C0000283,75146.25356278136,74809.28996555094,M0000283,62364.53645051274,62701.50004774317,0,0
131,CASH_OUT,16509.302444779965,C0000284,67995.54998737403,51486.247542594065,M0000284,28354.89451664244,44864.19696142241,0,0
404,CASH_IN,2146.1522091313677,C0000285,75684.88319542907,73538.7309862977,M0000285,39353.587761951705,41499.73997108307,0,0
152,CASH_OUT,8914.279298837657,C0000286,17093.892813557664,8179.6135147200075,M0000286,54923.74758022005,63838.02687905771,0,0
54,TRANSFER,1916.7916141590913,C0000287,56239.799753479805,54323.008139320715,M0000287,61185.25026364475,63102.041877803844,0,0
120,CASH_OUT,5008.8447128687285,C0000288,84937.62753884574,79928.78282597702,M0000288,77045.7949520088,82054.63966487753,0,0
673,TRANSFER,20549.56318672057,C0000289,1954.258397005837,0.0,M0000289,79168.3814889249,99717.94467564547,0,0
628,CASH_IN,10467.696777830412,C0000290,12344.295338854105,1876.598561023693,M0000290,51870.317912262086,62338.014690092496,0,0
587,DEBIT,873.9454453936661,C0000291,24563.980966108913,23690.035520715246,M0000291,7572.575426375605,8446.520871769271,0,0
625,TRANSFER,3964.709770341226,C0000292,29472.669672767694,25507.959902426468,M0000292,55778.355888453734,59743.06565879496,0,0
420,DEBIT,2142.6333329605422,C0000293,18270.3866590735,16127.75332611296,M0000293,47758.02840693388,49900.66173989442,0,0
422,DEBIT,2848.800289409584,C0000294,62433.03899310662,59584.23870369703,M0000294,21538.660726527814,24387.4610159374,0,0
104,TRANSFER,2041.2182926740463,C0000295,29401.907119374348,27360.6888267003,M0000295,1016.2871989789157,3057.505491652962,0,0
254,CASH_IN,2047.0587909471626,C0000296,15809.984371359154,13762.925580411991,M0000296,31596.59741807188,33643.65620901904,0,0
227,PAYMENT,3910.473904394039,C0000297,90582.61821868003,86672.144314286,M0000297,25948.832206802643,29859.30611119668,0,0
112,DEBIT,1065.7433914432193,C0000298,69503.45315473295,68437.70976328973,M0000298,48291.021835029635,49356.76522647285,0,0
510,DEBIT,3854.413199922965,C0000299,24605.87465751247,20751.461457589507,M0000299,76160.15692510015,80014.5701250231,0,0
473,CASH_IN,1635.3410276724746,C0000300,36095.36333111718,34460.022303444704,M0000300,43904.001108386285,45539.34213605876,0,0
99,CASH_IN,1705.29402400508,C0000301,74078.55628886986,72373.26226486478,M0000301,95156.8420035247,96862.13602752978,0,0
153,CASH_OUT,6711.34965685161,C0000302,79091.0073570479,72379.65770019629,M0000302,22131.331811069533,28842.681467921142,0,0
338,CASH_IN,150.2016491203917,C0000303,17643.61654202291,17493.41489290252,M0000303,22095.204156815253,22245.405805935643,0,0
706,DEBIT,2397.811946268234,C0000304,93657.60840737318,91259.79646110494,M0000304,60444.956283876396,62842.76823014463,0,0
163,TRANSFER,2617.3121661608593,C0000305,78527.19389900123,75909.88173284037,M0000305,89626.25937857735,92243.57154473821,0,0
720,PAYMENT,3319.0113236044967,C0000306,85681.44371338538,82362.43238978088,M0000306,67185.75672757509,70504.76805117959,0,0
681,CASH_OUT,5528.3510574988595,C0000307,14385.880696329934,8857.529638831074,M0000307,67367.82295553965,72896.17401303852,0,0
161,TRANSFER,2307.6920644307547,C0000308,14336.715221338303,12029.023156907548,M0000308,80628.597444181,82936.28950861175,0,0
580,PAYMENT,1198.5062852912874,C0000309,30536.884422536747,29338.378137245458,M0000309,66867.95427345773,68066.46055874901,0,0
398,PAYMENT,10808.59013556477,C0000310,6464.641962497297,0.0,M0000310,75934.77022231338,86743.36035787815,0,0
277,PAYMENT,19826.756761764147,C0000311,9106.73268557709,0.0,M0000311,86612.74616096832,106439.50292273247,0,0
504,TRANSFER,101.08850231760502,C0000312,14320.715551993724,14219.627049676119,M0000312,791.0707554967366,892.1592578143417,0,0
392,CASH_OUT,3953.434580896219,C0000313,71242.97326849471,67289.53868759848,M0000313,88562.29103941606,92515.72562031228,0,0
135,CASH_OUT,2090.4906926729086,C0000314,3023.029164119917,932.5384714470083,M0000314,21526.437773838024,23616.928466510934,0,0
195,PAYMENT,1621.6581918787042,C0000315,8324.478136860058,6702.819944981354,M0000315,91210.54767832221,92832.20587020091,0,0
401,TRANSFER,2045.1552240737294,C0000316,94418.35361856814,92373.19839449441,M0000316,26618.32952809945,28663.48475217318,0,0
640,PAYMENT,5092.693765557718,C0000317,8365.668167234408,3272.97440167669,M0000317,45523.89393373354,50616.58769929126,0,0
33,CASH_IN,1058.0269274410837,C0000318,53746.23702690018,52688.210099459095,M0000318,93388.33698052616,94446.36390796724,0,0
688,CASH_OUT,12201.237125802983,C0000319,64257.31922627426,52056.08210047128,M0000319,10974.681270993613,23175.918396796595,0,0
460,DEBIT,3137.8696460094775,C0000320,95859.35137152951,92721.48172552003,M0000320,74528.31283954352,77666.182485553,0,0
470,PAYMENT,1969.4876054465874,C0000321,89980.27179116438,88010.7841857178,M0000321,39244.86387010794,41214.351475554526,0,0
375,CASH_IN,7252.166550167493,C0000322,44068.27671866021,36816.11016849271,M0000322,2410.0747079896623,9662.241258157155,0,0
22,CASH_OUT,82.40873036069254,C0000323,94216.40613165048,94133.99740128979,M0000323,93913.30670147382,93995.71543183451,0,0
670,TRANSFER,2826.8742730612385,C0000324,43226.587479791815,40399.71320673058,M0000324,11782.886233505118,14609.760506566356,0,0
38,CASH_OUT,2194.8788611336663,C0000325,66991.87154706322,64796.99268592955,M0000325,77414.17708638763,79609.0559475213,0,0
230,TRANSFER,2064.0342895185536,C0000326,25960.80707181935,23896.772782300795,M0000326,38427.014681026725,40491.04897054528,0,0
365,TRANSFER,2055.4396485921775,C0000327,63664.45258895432,61609.01294036215,M0000327,81058.29283108731,83113.73247967949,0,0
563,PAYMENT,158.8538295504293,C0000328,53818.89446086655,53660.04063131612,M0000328,75028.72647848642,75187.58030803685,0,0
438,PAYMENT,825.0596015570518,C0000329,60683.10427542453,59858.04467386748,M0000329,63321.854211506645,64146.9138130637,0,0
283,CASH_OUT,765.0867074782566,C0000330,68265.12013336616,67500.0334258879,M0000330,93922.25170481757,94687.33841229582,0,0
27,CASH_IN,22375.31911898903,C0000331,17345.53001021375,0.0,M0000331,9892.348074633883,32267.667193622914,0,0
226,CASH_OUT,112.07553931088489,C0000332,30126.280097566192,30014.204558255307,M0000332,79857.91285126597,79969.98839057685,0,0
277,DEBIT,914.0503185821602,C0000333,73624.1386925528,72710.08837397065,M0000333,67078.52815980837,67992.57847839053,0,0
609,TRANSFER,18281.966191783595,C0000334,16382.39862706824,0.0,M0000334,31472.074253840245,49754.04044562384,0,0
284,TRANSFER,4947.757155075307,C0000335,34424.013871895084,29476.25671681978,M0000335,54597.219138502565,59544.97629357787,0,0
481,PAYMENT,2995.2534176418812,C0000336,66647.8691093093,63652.61569166741,M0000336,64462.76799437853,67458.02141202042,0,0
453,CASH_IN,410.17851585289935,C0000337,93765.09851916737,93354.92000331447,M0000337,73627.14349803215,74037.32201388504,0,0
659,PAYMENT,5538.181841859827,C0000338,7530.020679956407,1991.8388380965798,M0000338,18705.972056280494,24244.15389814032,0,0
516,DEBIT,741.357409293347,C0000339,51656.07990906703,50914.722499773685,M0000339,10211.352099024629,10952.709508317976,0,0
547,CASH_OUT,5561.317045728788,C0000340,8190.53392377539,2629.216878046602,M0000340,10205.589123319236,15766.906169048023,0,0
192,CASH_OUT,19358.364939371506,C0000341,37913.195095154064,18554.830155782558,M0000341,29386.866192370155,48745.23113174166,0,0
49,CASH_IN,3796.1428150616343,C0000342,17538.650408734535,13742.5075936729,M0000342,15417.315405241061,19213.458220302695,0,0
512,PAYMENT,1204.530976414507,C0000343,64943.842257851335,63739.31128143683,M0000343,53564.15729752291,54768.68827393741,0,0
17,PAYMENT,4907.931042212384,C0000344,75783.25519546938,70875.324153257,M0000344,43703.99920052553,48611.930242737915,0,0
172,DEBIT,3596.7339403454907,C0000345,24734.320655888365,21137.586715542875,M0000345,89306.65635836152,92903.39029870702,0,0
220,CASH_OUT,3808.6320838571687,C0000346,71288.7149052746,67480.08282141743,M0000346,71740.24842865783,75548.880512515,0,0
158,PAYMENT,3251.462948571504,C0000347,44681.89378566797,41430.430837096465,M0000347,20581.220777616338,23832.683726187843,0,0
477,CASH_IN,5600.312147775425,C0000348,28358.00303890701,22757.690891131584,M0000348,4572.7010369589925,10173.013184734416,0,0
46,CASH_OUT,4242.522168101773,C0000349,52340.166868673456,48097.644700571684,M0000349,70915.58638022661,75158.10854832838,0,0
373,DEBIT,21712.13667918636,C0000350,37965.01438209656,16252.877702910202,M0000350,84582.75533902922,106294.89201821557,0,0
518,CASH_IN,8739.576755653918,C0000351,22999.625455524674,14260.048699870757,M0000351,70099.36206550276,78838.93882115668,0,0
99,TRANSFER,1537.372467435068,C0000352,75684.47961299842,74147.10714556335,M0000352,64379.436632882745,65916.80910031781,0,0
37,DEBIT,6468.694804922924,C0000353,79752.4148935303,73283.72008860737,M0000353,24931.506847348617,31400.201652271542,0,0
280,CASH_IN,1205.9034174001272,C0000354,80031.22407550034,78825.32065810022,M0000354,49460.35012253727,50666.253539937396,0,0
349,PAYMENT,7624.252539665992,C0000355,38214.279603569456,30590.027063903464,M0000355,72496.16972626306,80120.42226592905,0,0
497,TRANSFER,798.2484249348324,C0000356,16952.84514093729,16154.596716002457,M0000356,19337.477274386616,20135.725699321447,0,0
302,DEBIT,3208.03100294377,C0000357,84041.12815074784,80833.09714780407,M0000357,47654.35437772939,50862.38538067316,0,0
181,PAYMENT,7817.692906496705,C0000358,32926.387648621334,25108.69474212463,M0000358,11702.827082322132,19520.519988818836,0,0
